age,feh,gaia_id
5.5,-0.59,4677896723162705024
7.86,-0.12,5479888647719321984
5.44,-0.27,3565487854057201024
7.52,0.08,5419786971328825472
11.21,-0.19,5319079540244130688
6.61,-1.73,4760833709879952000
2.7,-0.34,5419786352853539200
11.58,-0.11,5485449977534931712
3.86,-0.25,5326035634916981632
9.84,-0.41,5319052980166655744
5.26,-0.2,5419757937349831168
5.46,0.13,5419751237200821888
7.46,-0.38,3565253559296570624
6.73,0.33,5479468836140951552
9.12,-0.08,5481336326577990144
12.46,-0.26,4758464949518173568
7.72,0.21,5419759311739385600
10.5,-0.17,5423058224583628288
5.96,0.03,5485443620983239296
7.36,0.1,5319048577819953024
11.66,-0.66,4761497196427694592
3.3,-0.26,5422960574206512256
9.0,-0.01,5481501665639174784
7.94,-0.03,5419782985599431680
7.08,-0.2,5481335291489757312
6.44,-0.05,4760773301163903104
10.9,-0.39,5318983912795511296
6.19,-0.43,5479581883977607040
7.67,0.02,4760784850332015232
8.46,-0.74,3589674193585724032
9.39,0.15,5318990960838980352
11.89,-0.33,4677940561892964480
9.21,-0.24,5419771818684388736
2.49,0.03,5324594896738640512
9.17,-0.16,5319043565598399488
11.42,-0.09,4677770141886973696
5.94,0.2,5324556448190182400
6.81,0.25,5419739039493710208
11.19,-0.1,5324592835154303616
6.97,-0.38,5421283853330527744
11.84,0.05,4665705677535430784
9.72,-0.01,5319068510768603392
4.98,0.22,5318889943207436032
8.14,0.36,3892783607761624064
5.94,-0.14,5419747045312998144
8.69,-0.11,5319067995372484096
5.88,-0.03,5319039304990867456
4.72,-0.19,5318888156501070464
10.59,-0.23,4677720693926816896
10.11,-0.08,4758451755378242176
5.63,0.01,5293382235513049856
11.11,-0.05,5319044321512665984
8.16,-0.69,3565600111617608960
6.7,0.17,5318886885190722560
1.64,-0.15,5422947448786447104
4.62,-0.61,3565645913148863104
6.14,-0.27,5318977182583906048
1.92,-0.09,5419781061454277248
6.07,-0.42,5419744433972862336
7.71,-0.52,4677932178116460032
12.25,-0.47,4758486110819061376
9.36,-0.15,5419779274747654400
9.76,0.05,5319042294288093696
5.56,0.13,3565240949272588288
11.61,-0.45,5481292311753221120
6.96,-1.52,4665658364175716736
11.13,-0.18,4677891874143698560
11.98,-0.61,5485416751668045056
10.51,-0.12,5318980068801843456
7.83,-0.45,5485415033680941440
6.02,0.34,4760568585843138816
4.49,-0.11,5479452966239204992
5.3,-0.12,5293725901616730880
10.55,-0.25,3565236826103974144
6.15,-0.33,5485456364149086080
5.69,-0.17,3795552798084328320
2.85,0.11,5422938446535054592
11.36,-0.12,5318853899842001280
12.69,-0.09,5318885854398622848
8.2,0.01,5318885888758319104
6.67,0.12,4760942664610952576
9.96,-0.65,3794690982830900992
12.22,-0.44,5479854665940439680
6.51,-0.06,4757923096443629568
8.09,-0.09,5318853453165410816
4.7,0.07,3920999206433734400
6.3,-0.78,3591306517380594048
9.44,-0.19,4757931755097667712
4.34,-0.3,5318966599784516224
9.77,0.0,4677763063780902784
6.68,-0.2,5318969039325928320
9.2,-0.51,3796202506377719680
11.39,-0.52,4665703001772087168
7.2,-0.25,5485431114038738560
8.03,-0.33,3564773549455827456
9.44,0.14,5318967218259764352
8.33,-0.13,3591233129275083776
11.69,-0.07,5485412078743827328
5.18,-0.12,4761713800218659584
10.59,-0.34,5318851494660380288
11.77,-0.7,4665700940187781888
7.89,0.0,5293371133021447552
11.82,-0.24,4759185056618413440
11.15,-0.58,4677916956752698496
10.41,0.21,4760563161301157376
10.16,0.05,5318850944904607744
3.62,0.06,5422933670531402496
10.74,-0.03,5318870289437894784
6.38,-0.5,3565622754685197696
5.9,0.07,3921119568597368192
11.1,-0.54,4760753028918272128
8.13,-0.06,5293275376727040896
7.75,-0.22,5293716448391864960
12.47,-0.7,5479546252929150336
5.99,0.28,4757875920524403712
11.48,-0.66,4761514887396852352
3.06,-0.1,5479402354344656256
10.62,-0.28,5479426543600736256
5.85,-0.03,5318962751494312832
7.14,0.01,4760888032627022976
8.25,0.03,5318869052486582144
11.82,-0.52,4665691800497555712
3.0,0.23,3589658972221657856
6.41,0.12,5485400254696918912
9.01,-0.67,4761509840811529984
11.34,-0.43,4758431169599469824
10.34,-0.05,5485399090762724864
7.65,-0.48,3796209790641895552
9.94,0.04,4760889956772362368
10.32,-0.38,3795990060114700800
11.59,-0.65,4759180796010857344
10.15,-0.44,4761508737003684864
9.95,-0.48,3592870542607071104
3.1,-0.02,5293360451439284480
9.42,0.32,5479847209877395328
10.94,-0.41,5479501172952324096
11.48,-0.53,5479170082512961280
6.06,-0.07,5293338151968780928
10.3,0.0,4757914712667494912
8.73,0.06,5481124258272747904
4.71,-0.03,3794807191762536704
6.86,-0.45,3796029608173623296
10.07,-0.62,5478528895435566848
9.33,-0.58,5293267126093161088
11.94,-0.4,4665647987534733440
2.92,-0.14,5293353751290077568
6.24,-0.26,5479495877254973952
6.31,0.1,4758396470559234816
10.21,-0.58,5479488528568496128
8.17,-0.46,5481305608971988608
10.08,-0.29,5293269810449458944
11.19,-0.3,5293269393835893248
11.93,-0.4,5479149535389346304
5.56,-0.12,5479392699258176640
7.32,-0.12,5478504396942151040
7.13,-0.2,5293242219580054656
10.14,-0.33,4757823350124184832
10.54,-0.25,4761504579475347072
9.5,0.08,3565194494906406016
10.14,-1.38,5479831885433915392
4.59,-0.29,5479322674111361536
10.29,-0.54,5293258677894252928
9.5,-0.53,5479394863921724672
10.52,-0.22,5479148882554335104
11.87,-0.18,4761456926814363264
4.56,0.15,5293333238526213760
5.52,0.19,3792067621102206208
10.21,-1.47,5293240879550187520
11.86,-0.08,5479325251091762432
12.0,-0.56,5478339676356291200
6.5,-0.1,3591202068071589248
8.18,-0.66,3591205813283331840
6.23,-0.16,5479485088298495744
11.25,-0.38,3565427075975286656
11.28,-0.55,4665642116315839232
7.21,-0.33,5293238027691902208
11.99,-0.57,4760702490039550848
11.66,-0.47,5293700234892257280
8.9,-0.22,4758277478489469312
8.05,0.29,4665630429708029440
6.82,-0.54,3892338752228824064
4.39,-0.09,5293518708096898176
11.05,-0.86,4665630464067767936
4.62,-0.19,5481104879380384768
11.79,-0.5,4677843946604641792
6.28,0.08,3893217639976682880
6.18,0.22,5481219606547319552
9.1,0.15,4665668264076733696
9.17,-0.2,3589461712963485056
11.96,-0.67,4665628475499718400
9.74,-0.22,5293206416732208384
7.74,-0.25,4758267896418240256
11.09,-0.75,4665677403767196672
6.67,-0.25,3794842788451115904
11.37,-0.3,5479474372356502016
2.56,-0.02,5479373114207441920
12.28,-0.34,5481110372641522688
10.93,-0.13,5293135150337734016
9.39,0.03,3920989276469351552
11.72,-0.63,4758410523692566784
8.0,-0.2,3592778183630379392
7.92,-0.11,4760504165630617344
10.31,0.14,5287223046252514560
2.41,-0.1,5293496859600615808
4.59,0.22,5293221741175688832
9.28,-0.42,5479769213271231488
10.85,-0.49,5293295717692044672
6.75,-0.19,5293284237243769216
7.85,-0.49,4677835768986917632
9.87,-0.03,4758371383652833280
10.49,-0.69,4761437479202557440
6.03,0.0,3794780666044130816
6.73,-0.87,4760527285437640704
10.71,-0.64,4757670655446531328
11.57,-0.5,5478399148767177088
4.31,-0.06,5293289528643474304
11.41,-0.61,5479368338203817216
10.0,0.08,5481074883328865024
11.47,0.01,4677836284382992256
9.91,-0.41,5479368544362251392
11.65,-0.81,4760526705619167616
4.69,-0.02,4756917524343945856
2.78,-0.45,3794804442983472000
10.73,-0.53,5479283710168275840
5.14,-0.45,3592752276387698304
5.33,-0.31,5479765880376661632
5.97,0.1,3592814501873922816
4.98,-0.12,5293492495913859328
11.38,-0.1,5479284324345852800
8.31,0.19,4757666360479259136
12.34,-0.48,4760632636691411968
6.7,-0.12,5293192947715190656
5.28,-0.41,3794680747924890496
11.78,-0.98,5293279293737144448
9.88,0.13,5293216277977325952
8.86,-0.48,5479297557142785536
11.19,-0.25,5481010321381492608
7.1,-0.41,5287212218638036736
10.38,0.25,5479339235505481344
10.86,-0.21,4760641570224104704
8.12,-0.45,5293116084980151808
9.65,0.0,4756914569406485632
11.24,-0.68,5293170029769521152
11.48,-0.45,3565337637576338944
11.91,-0.56,5481058906050580608
8.49,-0.03,5478901281982514944
12.04,-0.41,4761431118354726400
8.57,-0.1,5287209886473132544
11.31,-0.13,4665610913376634624
10.97,-0.24,4665611604868183296
3.09,0.07,5293471776991517696
10.19,-0.18,4665358197501538048
3.62,-0.03,5479226741722013696
11.44,0.02,5479071676222524160
6.21,0.08,5479243303115859200
4.05,-0.01,5478378709018539904
6.19,0.05,3796020395468244352
12.25,-0.25,4760680362368153472
4.08,-0.45,3794592924433614848
6.73,-1.2,4757559226820691456
8.07,-0.33,4758212130562843136
6.66,-0.11,3893102500493416192
6.63,0.31,5481005854615110656
8.93,-0.52,5481006370011201280
11.02,-0.12,5293083855545269888
7.56,0.18,5479242512841877632
6.78,-0.03,3892333460829139584
10.74,-0.43,5293106636051821312
10.67,-0.54,4760666343594927488
6.85,0.28,3794778123423518208
8.48,-0.16,5293165593066842752
11.53,-0.07,5293154288712918400
8.91,-0.39,5479265048533073792
6.02,-0.55,4760615662980722944
10.0,-0.1,3792208839626978560
11.0,-0.5,4665594493718398592
11.83,-0.37,4758341112723336832
9.29,-0.2,5287179061490503168
8.97,-0.17,4665362732987007104
7.32,-0.29,3795232015567417472
9.64,-0.02,5480997294744797952
5.6,0.19,5293081205549011712
7.63,-0.05,5293151990906920192
3.73,-0.1,4665576759797849216
11.02,-0.1,5287178859629099520
10.9,-0.49,4757418936007690240
6.33,0.03,3794579627214634752
6.02,0.02,5293432778688616960
6.2,-0.24,3908555719809016448
8.01,0.08,4756852893676489216
6.03,-0.31,4757556924717414528
2.89,0.0,5293145599995566592
4.91,-0.15,5293436455180726144
10.01,-0.4,3592993859707965440
6.81,-0.4,3792207877554304512
3.99,-0.01,4760465820162873216
7.93,-0.14,3592789281825984512
3.99,0.03,3892309752609657728
7.15,-0.04,3565319770512425344
12.16,-0.34,5293154911484625792
7.89,-0.01,5287146492755820160
6.9,0.15,3592905417741385856
2.01,-0.13,5293424429272296960
6.13,0.02,5287150409765989632
2.08,-0.22,5478962201799084800
11.21,-0.53,4665514912267641088
11.77,-0.89,5287168070671330304
12.3,-0.39,5478868610169093120
12.53,-0.51,4677452417385926016
10.28,0.03,3592783951770544256
4.23,-0.02,5293071863996766592
10.1,-0.3,5287173740028110720
10.66,-0.22,3592789075667555200
8.52,-0.28,5479204918990933504
7.31,-0.31,5293423634702516096
9.97,-0.16,4757631485345052288
5.61,-0.24,3592908815059665024
4.97,-0.13,5478244328082208896
10.38,-0.22,3892308859256459392
7.42,-0.45,3893296942252700544
9.61,0.03,5293070420887767680
7.25,0.22,4677494606848329600
10.01,-0.69,4757412884392618112
6.73,-0.3,5287120271978181376
3.73,-0.09,4664594453534836224
12.08,-0.03,5478878746291666048
11.7,-0.59,4757456933577193216
11.8,-0.34,5293421302536017280
12.4,-0.33,4677570541870478976
10.67,0.21,5293022523412489600
10.38,-0.75,5292973968805349376
11.43,-0.61,4664593074846964992
10.25,0.03,4758108639032255360
9.73,-0.3,5293039565842631680
9.06,-0.05,5293044994681317760
11.9,-0.47,5287076742486528256
6.62,-0.86,3921156333517466880
12.04,-0.43,4677439493827992576
9.0,-0.61,4756865293243403136
7.67,0.0,5287066159687095680
10.51,-0.25,5478828890311600384
5.1,-0.15,3592942040926659968
11.42,-0.73,4677427540935378688
5.64,0.18,5287065987888431104
3.64,-0.09,4677426785021135616
6.93,-0.55,5477488791795112320
10.28,-0.02,4756785887888656000
10.67,-0.42,5287070248496333440
3.43,-0.21,4758130663624480512
10.15,-0.26,5293040562275085440
11.46,0.0,5292970670270473216
10.98,0.03,4757432233226616448
11.72,-0.5,4665379191301695872
10.45,0.11,5292947481743980032
8.35,-0.19,5478937432724787456
11.37,-0.26,4756831453200223360
4.43,-0.31,3796173919075160960
10.99,-0.56,4665301851827537792
9.15,-0.36,3592888478390406912
11.86,-0.1,5293017094573936512
9.2,-0.31,5293015715886940672
7.49,-0.04,5478209895328585600
11.35,0.06,4757207142587255424
10.84,-0.3,5292947962780592896
7.98,0.2,3794759088128500352
4.34,-0.12,5478763435009426816
11.25,-0.3,5292917000359147136
6.15,-0.28,5478006112016436096
4.23,-0.22,3945186022703546112
11.3,0.08,5286942636427990784
9.96,0.02,5287044135094911104
11.58,-0.16,4678399955890955264
8.19,-0.01,5287039526593132288
11.82,-0.63,4665531443598559360
11.54,-0.37,4760411463058523008
7.34,0.14,4760364287139376896
11.94,-0.33,4677421351886143360
6.16,0.33,5292938342053657344
12.41,-0.73,5478157294864903168
9.32,-0.11,5292921608861165056
10.08,0.03,5292282414647851648
7.55,-0.25,5478145062798731648
11.98,-0.36,4678159300283977472
8.08,-0.03,5293006924091309056
5.61,-0.15,5293007572629716992
10.79,-0.23,5287052686372923648
4.12,-0.11,5292280731020661760
9.47,-0.42,5292914427675810048
9.93,-0.25,5292280249984330752
4.57,-0.34,5293002899704533632
11.87,-0.47,4677407234330389376
9.89,0.23,4757517995134240512
4.15,-0.11,3592900298140624640
11.62,0.13,5477468863147055104
8.63,0.13,3908927771351997696
7.52,-0.04,4758077676609106944
11.71,-0.33,4677418362588901632
5.91,-0.19,3599853300437021184
11.39,-0.73,3599800249000965376
11.76,-0.11,4678413214453608576
7.46,-0.48,5292888967109664128
7.49,0.05,4757190100157056768
7.98,-0.73,3591989730713812352
5.2,-0.19,3599790834432647680
7.87,-0.82,3795259743876378624
11.63,-0.5,5477781296248636928
10.88,-0.25,4758074141855050752
8.94,0.0,5287026611628395520
12.13,-0.09,5292905111889680768
6.7,0.29,5478139870180285952
11.36,-0.43,5478782779542617856
11.96,-0.46,5292996856687984768
6.62,-0.44,4678192972827130240
3.28,-0.18,5477420931312293376
10.87,-0.2,4677171629604585472
4.37,-0.12,5480894391624164224
10.95,-0.74,5286995516065401984
11.02,-0.47,5292896934271953408
9.49,-0.55,5292264440209439872
10.3,-0.53,5292247436434416000
8.33,-0.17,3795234695627092224
12.05,-0.4,5478782161067319936
10.58,-0.39,5287019013829341184
11.68,-0.16,4677399121136287872
2.97,0.13,5477417186100566656
8.47,0.34,4760336932487202816
8.19,-0.37,3893083430838687104
9.93,0.19,5286651403285442944
12.12,-0.18,5480899816164721920
11.79,-0.73,5292872813735623296
10.52,-0.32,4664505290013959296
11.89,-0.22,5286998024326138624
10.24,-0.46,3593575982395433344
8.92,0.14,5478105583458636928
9.87,-0.39,4676897748130200064
5.31,0.03,4760380814172284672
10.92,0.04,4757363135793242240
8.26,-0.31,3795236070016628736
6.15,-0.14,3592134419572195968
4.5,0.33,5480889993577763584
9.52,-0.25,4678140402427429504
10.46,-0.16,5286803651286433792
5.72,0.08,4757508198306115968
9.51,0.12,5478090190295915904
10.3,0.0,5477907946245715712
11.77,-0.23,4676896682978297856
5.51,-0.12,5292234684675218176
9.35,-0.59,5477886643208253184
11.43,-0.16,5292212488283208320
5.27,0.17,5286988815916314752
6.55,-0.06,5286893570721639424
9.14,0.12,5477892243845159168
8.31,-0.14,4757277958005469056
8.6,0.02,5477390179346323328
5.9,0.12,5478074384816292864
7.15,-0.45,3908917463430507392
10.45,0.05,5292214554164675840
4.63,-0.16,5477399387756317824
9.7,-0.41,5286868144515017088
8.61,-0.67,3921138122856148352
5.15,-0.25,4676895858344558336
12.08,-0.38,4677369404258361984
11.5,-0.22,5478676706732560000
6.16,-0.08,5286866662748861824
6.66,-0.05,4677155991626718208
9.73,-0.96,5477399765713438720
11.5,-0.73,4677329031565799424
7.81,-0.11,5292860689045243264
8.96,-0.11,5286855908150751744
11.28,-0.02,4665261479135240192
5.33,0.04,5286619929765124608
7.01,-0.33,4676699836037718912
9.75,-0.54,4676687535249651712
8.99,-0.43,5292395252028689152
11.7,-0.5,4677376379285253888
6.34,-1.21,4676688183789463552
3.57,-0.3,5477731401610570240
8.88,-0.25,3893278727295196544
11.48,-0.55,4676904821939296768
10.02,-0.58,5292395316450967168
3.11,-0.03,5477870592912435456
11.78,-0.12,5477891174395717376
4.99,0.03,5292206891943113728
10.63,0.05,4757127595484062080
10.71,-0.58,3893249319655386496
10.95,-0.49,4665208118461436800
12.22,-0.25,4665076555022764544
10.67,-0.19,5477730783135281920
10.57,0.28,4756695246896513536
7.32,0.14,5292128551739612416
9.85,-0.03,5477382104807822080
4.84,0.11,5478654617718219648
4.49,-0.13,5286830005205638016
10.82,-0.57,5286835674562344064
4.56,-0.03,5292112196504611584
10.81,-0.4,4756586292166936704
11.19,-0.45,5478669667283706880
11.52,-0.64,3893247670387942144
11.08,-0.23,4677311576818713472
9.87,-0.12,5292120820798454784
11.17,-0.47,4664248588414782848
10.87,0.38,5477185670183234944
10.77,-0.02,4676884347832762368
8.02,0.05,5477838986250850816
10.15,-0.06,4677309961910994176
6.8,-0.18,3908977730411624960
11.95,-0.36,5292402776811485568
9.5,-0.39,4665127540579843072
3.75,-0.31,5292362502900820352
11.92,-0.51,4665242856157077120
9.73,0.04,5286832406089728640
10.91,-0.42,4677303227402240384
4.67,0.14,5477699485711781760
9.84,-0.54,5286763244233714816
10.07,-0.26,4664471617470454784
10.34,-0.16,5286820693716438528
6.69,0.12,4678118790151951872
4.48,-0.08,5286775854257766272
10.03,-0.02,5286758914906875648
10.87,-0.44,4677306629016357632
5.84,0.01,5292361781346317568
6.62,-0.3,5292189364179295488
8.8,-0.08,5477150481514907264
8.02,-0.64,5286576567775428352
8.58,-0.62,3892900018554851328
3.19,-0.35,5286511937107052544
10.95,-0.07,4757266894169806336
5.01,0.05,5286595809229059968
4.53,-0.28,3908868329004997120
9.36,-0.07,5477312384601574144
5.68,0.03,5292376418594882048
5.25,-0.22,4664882697380380032
12.01,-0.38,5286818387317546240
6.14,0.18,5292001278971712384
4.59,0.21,3599940642891772160
10.9,-0.28,4665123662223938560
12.25,-0.48,4677107239455490176
4.78,-0.04,5292099139803727872
11.96,-0.38,5286568630675973248
5.61,-0.05,5286502866136409984
12.08,-0.24,4677134486727143936
6.9,0.12,5286750015734664576
2.68,-1.26,3909072254051947904
5.41,0.01,4756683087854357120
4.94,-0.11,5292350756167660544
11.11,-0.33,5286485892425352704
12.14,-0.26,4756662330267160192
5.75,0.27,4757105334681278720
11.03,-0.27,5478637987604953344
5.37,-0.37,5286811450946864640
10.27,-0.49,4676861532965835392
3.27,-0.04,5286379853975650688
11.81,-0.64,4757246823775890944
9.2,-0.48,5292347285834091392
8.5,0.19,4676856997480372736
6.34,0.06,4757140141096964608
6.24,-0.06,4756493525175580160
6.48,0.21,4756344610076615808
9.06,0.28,5477715802290602880
5.7,0.08,4756482457035934336
11.01,-0.49,4677342294424693376
11.52,-0.2,5286741391440566144
7.59,-0.33,5292065188084717824
11.81,-0.48,4664861252605296256
12.19,-0.14,5292324539687253504
10.47,-1.22,5477294899792099968
10.61,-0.45,4665104141595464704
7.77,-0.08,5292042927272023040
11.58,-0.06,5291972043131771136
5.65,-1.27,5286374841751228160
11.39,-0.61,5289439588677422336
12.03,-0.64,4665065388107849728
5.89,-0.61,3945374000536210304
8.8,0.31,5477079292434144768
11.74,-0.23,5286377178213422080
9.34,-0.47,5291965716642510848
11.42,-0.27,5286477573072294656
4.3,-0.15,5292345975866692352
11.38,-0.76,4677290308140545536
3.97,-0.06,5291987230136255232
11.66,-0.27,4756342651571544704
6.74,-0.53,3599584607282854528
3.71,0.02,5286479737735812736
11.05,-0.06,5477160862452203264
7.4,-1.55,4664858267606466816
5.73,0.28,5289431277915738624
5.27,0.19,5286476512216959232
8.49,-0.4,5292052960315678336
10.85,-0.64,5477628017458466304
10.93,-0.26,5291985443429864448
9.34,-0.3,4757044822876121856
10.33,0.12,4675853452600818304
6.57,-0.06,5477156567485117568
11.79,-0.21,4676853836385056128
11.41,0.21,4664209585807160960
9.31,0.06,5477112617082455424
8.49,-0.08,5477802290050449664
12.07,-0.37,4665170769426026880
9.96,0.03,5286466479173368576
5.48,-0.11,5289334589615172224
7.87,0.27,5286690981407147264
10.51,-0.39,4664407055523956480
8.39,-0.29,4676865346894831232
3.47,-0.31,5292311375611605760
10.97,-0.34,5291953729391300736
9.26,-0.06,3909068783718390784
11.99,-0.72,5289422550545127168
10.61,-0.23,5289335448608663808
8.19,0.0,3893042336589993728
10.61,-0.18,4664375582003276032
7.14,-0.34,5286707134781147392
6.86,0.24,3794347561542112512
10.13,-0.11,5292300762747989248
5.84,0.03,4665096071353942144
10.62,-0.51,5286311134499451008
3.72,0.04,5477120902076543872
11.39,-0.29,4664848543800284672
8.67,-0.82,3909061190216207104
10.7,-0.44,5286024063182294784
9.86,-0.49,4756647525524317696
8.9,0.07,5286439163181264128
10.99,0.25,5292327700782919808
